2025-04-06 19:37:57 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:18:41 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Compromised IoT Device 
2025-12-30 19:18:46 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:18:51 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:18:53 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:18:56 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Command and Control (C2) Communication 

2025-12-30 19:17:58 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Brute Force Attack 
2025-12-30 19:18:03 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:18:05 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:18:10 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:18:14 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:18:16 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-12-30 19:18:21 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:18:25 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-12-30 19:18:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Suspicious File Upload 
2025-12-30 19:18:33 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:18:35 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:18:39 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Suspicious File Upload 
2025-12-30 19:18:41 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Compromised IoT Device 
2025-12-30 19:18:46 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:18:51 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:18:53 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:18:56 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Command and Control (C2) Communication 
2025-12-30 19:19:00 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:19:03 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Command and Control (C2) Communication 
2025-12-30 19:19:08 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 

2025-12-30 19:18:14 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:18:16 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-12-30 19:18:21 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:18:25 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-12-30 19:18:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Suspicious File Upload 
2025-12-30 19:18:33 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:18:35 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:18:39 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Suspicious File Upload 
2025-12-30 19:18:41 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Compromised IoT Device 
2025-12-30 19:18:46 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:18:51 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:18:53 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:18:56 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Command and Control (C2) Communication 
2025-12-30 19:19:00 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:19:03 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Command and Control (C2) Communication 
2025-12-30 19:19:08 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:19:10 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-12-30 19:19:13 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:19:15 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:19:19 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 

